sub,day,condition,button,jhana,ch_name,n_epochs,n_channels,lempel_ziv_norm,permutation_entropy,spectral_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,nk_fsi,nk_lle,nk_sampen,nk_pen,nk_lzc,delta,theta,alpha,beta,gamma
3,day4,mindfulness,all,all,FC6,281,29,0.5554,0.957,0.6458,1.2456,0.4048,3.5954,1.9802,7.8931,1.245,0.957,0.5991,12.503,2.2702,3.9549,0.7755,0.1332
3,day4,mindfulness,all,all,T7,281,29,0.5844,0.9773,0.6995,1.3283,0.4551,3.4986,2.1934,7.2887,1.3276,0.9773,0.3994,8.5458,2.2328,4.0596,0.8367,0.1858
3,day4,mindfulness,all,all,C3,281,29,0.5841,0.9391,0.6744,1.2534,0.4096,3.2143,2.1619,7.9469,1.2529,0.9391,0.5866,8.07,3.2215,8.7084,1.551,0.1893
3,day4,mindfulness,all,all,Cz,281,29,0.5437,0.9153,0.6333,1.135,0.3642,3.2847,2.0364,8.4404,1.1344,0.9153,0.5866,12.9194,4.5468,15.4134,2.0283,0.2153
3,day4,mindfulness,all,all,T8,281,29,0.5071,0.9784,0.584,1.1892,0.3926,4.1397,1.9783,7.7231,1.1886,0.9784,0.5866,12.3752,1.3233,1.9427,0.3549,0.0878
3,day4,mindfulness,all,all,CP5,281,29,0.5681,0.9584,0.6593,1.2599,0.4102,3.4762,2.1837,7.8229,1.2592,0.9584,0.4743,9.6909,2.6915,7.0819,1.1577,0.1713
3,day4,mindfulness,all,all,CP1,281,29,0.5232,0.9212,0.626,1.1203,0.3561,3.4524,1.9872,8.4556,1.1197,0.9212,0.5741,10.9336,3.8097,16.4014,1.8838,0.1939
3,day4,mindfulness,all,all,CP2,281,29,0.538,0.9248,0.6192,1.1482,0.3661,3.4052,2.0232,8.3347,1.1476,0.9248,0.6615,9.3703,3.7115,18.3013,1.7571,0.1803
3,day4,mindfulness,all,all,CP6,281,29,0.5515,0.9611,0.6206,1.2352,0.3978,3.6916,2.0154,8.0092,1.2346,0.9611,0.5741,9.7391,2.0676,9.3729,0.8075,0.1202
3,day4,mindfulness,all,all,P7,281,29,0.4753,0.9759,0.6161,1.1161,0.3576,4.4608,1.8551,7.7627,1.1155,0.9759,0.3495,18.1526,2.199,6.1196,0.8719,0.1968
3,day4,mindfulness,all,all,P3,281,29,0.4995,0.9433,0.5982,1.0942,0.3427,3.9647,1.959,8.2964,1.0937,0.9433,0.4618,16.9334,3.099,15.2669,1.5942,0.194
3,day4,mindfulness,all,all,P4,281,29,0.5165,0.9286,0.5746,1.1133,0.3544,3.5843,2.0036,8.3429,1.1127,0.9286,0.6615,13.0496,3.1628,26.9567,1.8509,0.17
3,day4,mindfulness,all,all,P8,281,29,0.5028,0.9583,0.5592,1.1242,0.3555,4.045,1.9839,8.3512,1.1236,0.9583,0.4493,20.5008,2.7751,18.0243,1.0868,0.1555
4,day1,jhana,all,all,Fp1,404,25,0.702,0.9862,0.721,1.6059,0.6348,2.62,2.1163,6.9092,1.6053,0.9862,0.4493,11.9404,3.895,3.1223,0.5922,0.4145
4,day1,jhana,all,all,Fpz,404,25,0.7331,0.9876,0.7457,1.6572,0.6764,2.4407,2.1762,6.8619,1.6566,0.9876,0.4743,7.451,3.8275,3.1564,0.4434,0.2729
4,day1,jhana,all,all,Fp2,404,25,0.6725,0.9873,0.7027,1.5424,0.5835,2.8481,2.1369,7.2755,1.5417,0.9873,0.4992,6.8392,3.4334,2.9397,0.3721,0.1835
4,day1,jhana,all,all,AF3,404,25,0.7032,0.9879,0.7297,1.6243,0.6418,2.6016,2.0809,6.9759,1.6237,0.9879,0.5242,10.0734,4.3101,3.2583,0.5549,0.3373
4,day1,jhana,all,all,AF4,404,25,0.6491,0.9851,0.6976,1.4999,0.5503,2.984,2.028,7.4245,1.4993,0.9851,0.3245,5.8667,3.6703,3.1718,0.3824,0.1636
4,day1,jhana,all,all,F7,404,25,0.6673,0.9868,0.7011,1.552,0.591,2.8239,2.0212,7.1434,1.5514,0.9868,0.3619,10.9133,3.712,2.8946,0.4949,0.2756
4,day1,jhana,all,all,F3,404,25,0.6792,0.9883,0.7361,1.5799,0.6099,2.7115,2.0532,7.018,1.5793,0.9883,0.4618,8.7735,4.1462,3.1673,0.5673,0.2867
4,day1,jhana,all,all,F8,404,25,0.6379,0.987,0.689,1.4864,0.5519,3.1114,2.0157,7.2854,1.4859,0.987,0.4618,6.0595,2.3067,2.0563,0.2883,0.1469
4,day1,jhana,all,all,FC5,404,25,0.7106,0.9905,0.7553,1.6393,0.6514,2.5848,2.1119,6.8206,1.6387,0.9905,0.4743,6.4194,3.0276,2.5359,0.4738,0.2442
4,day1,jhana,all,all,FC2,404,25,0.5958,0.9837,0.6872,1.4053,0.4972,3.3635,1.9331,7.5536,1.4047,0.9837,0.3744,7.7487,3.4755,2.8794,0.4523,0.1686
4,day1,jhana,all,all,FC6,404,25,0.6457,0.9895,0.697,1.5155,0.5719,2.9859,1.9951,7.1571,1.5149,0.9895,0.4867,5.7045,2.0212,1.6744,0.284,0.134
4,day1,jhana,all,all,T7,404,25,0.7,0.9898,0.7588,1.5917,0.6585,2.7821,2.3273,6.5189,1.5911,0.9898,0.5367,13.6786,4.1195,2.793,0.7214,0.4847
4,day1,jhana,all,all,C3,404,25,0.6658,0.9884,0.7252,1.5447,0.5831,2.8901,2.1205,7.0644,1.5441,0.9884,0.5367,7.4179,3.2531,2.339,0.5061,0.2116
4,day1,jhana,all,all,Cz,404,25,0.6528,0.9856,0.715,1.5179,0.5555,2.9257,2.0235,7.2579,1.5173,0.9856,0.4368,6.7089,3.1025,2.7197,0.4918,0.1725
4,day1,jhana,all,all,T8,404,25,0.6942,0.9882,0.7499,1.616,0.65,2.6446,2.0291,6.665,1.6153,0.9882,0.5616,4.6987,1.533,0.8361,0.2789,0.1686
4,day1,jhana,all,all,CP5,404,25,0.746,0.9912,0.7745,1.6985,0.6891,2.4185,2.1013,6.7387,1.6978,0.9912,0.5616,5.7414,3.4205,2.6305,0.5572,0.3062
4,day1,jhana,all,all,CP1,404,25,0.6526,0.9878,0.7254,1.5282,0.5671,2.9397,1.9832,7.1196,1.5275,0.9878,0.4243,6.6274,3.1536,2.6871,0.5092,0.1938
4,day1,jhana,all,all,CP6,404,25,0.6927,0.9918,0.7353,1.6152,0.6486,2.734,2.0386,6.8648,1.6145,0.9918,0.5117,5.6587,1.5618,1.1434,0.2842,0.1485
4,day1,jhana,all,all,P7,404,25,0.801,0.9905,0.8149,1.7812,0.7863,2.136,2.2823,6.3174,1.7805,0.9905,0.7488,7.9592,4.7653,3.0237,0.9618,0.6999
4,day1,jhana,all,all,P3,404,25,0.7436,0.9907,0.7611,1.6944,0.6787,2.4331,2.0609,6.7885,1.6938,0.9907,0.4992,5.9501,3.6274,3.1903,0.5593,0.2607
4,day1,jhana,all,all,Pz,404,25,0.6579,0.9889,0.7229,1.5452,0.5778,2.8745,1.9501,7.1001,1.5446,0.9889,0.4618,6.9837,3.3597,3.1132,0.4868,0.2014
4,day1,jhana,all,all,P4,404,25,0.6472,0.9903,0.7191,1.5346,0.5808,2.9434,1.9619,7.0533,1.534,0.9903,0.4992,6.9271,2.476,2.2702,0.3833,0.1793
4,day1,jhana,all,all,P8,404,25,0.745,0.9934,0.7889,1.7235,0.7408,2.3914,2.1489,6.4653,1.7229,0.9934,0.6739,4.4695,1.4496,1.5146,0.2938,0.1905
4,day1,jhana,all,all,POz,404,25,0.7423,0.9928,0.7713,1.7114,0.7025,2.3961,2.0864,6.6005,1.7108,0.9928,0.6115,6.7774,3.0283,3.0452,0.4942,0.2649
4,day1,mindfulness,all,all,Fp1,433,24,0.5774,0.9783,0.6488,1.335,0.459,3.4974,1.966,7.9086,1.3345,0.9783,0.5242,10.0644,3.8624,3.5744,0.4051,0.174
4,day1,mindfulness,all,all,Fpz,433,24,0.5931,0.98,0.6563,1.3665,0.4936,3.2891,1.975,7.7977,1.3659,0.98,0.5616,9.1368,3.9916,3.701,0.3619,0.1472
4,day1,mindfulness,all,all,Fp2,433,24,0.5708,0.9759,0.6457,1.3099,0.4581,3.436,2.0156,8.0106,1.3092,0.9759,0.5991,8.2112,3.7029,3.5241,0.3432,0.1355
4,day1,mindfulness,all,all,AF3,433,24,0.5782,0.9774,0.6516,1.3347,0.4637,3.4607,1.9541,7.9336,1.3341,0.9774,0.5117,8.9149,4.101,3.7135,0.4069,0.1575
4,day1,mindfulness,all,all,AF4,433,24,0.5457,0.9724,0.625,1.2603,0.4105,3.7219,1.9186,8.2641,1.2597,0.9724,0.4743,7.2799,3.9711,3.7129,0.3331,0.0994
4,day1,mindfulness,all,all,F7,433,24,0.583,0.9803,0.6566,1.3667,0.4694,3.388,1.9272,7.7,1.3662,0.9803,0.5491,9.4073,3.2261,3.0746,0.3981,0.1657
4,day1,mindfulness,all,all,F3,433,24,0.5578,0.9758,0.6456,1.3026,0.4333,3.5882,1.9158,7.9905,1.302,0.9758,0.5991,8.7404,3.773,3.3967,0.411,0.1358
4,day1,mindfulness,all,all,Fz,433,24,0.528,0.9703,0.6285,1.2252,0.3915,3.8387,1.8749,8.3896,1.2247,0.9703,0.5741,7.7444,4.3415,4.0052,0.4084,0.1031
4,day1,mindfulness,all,all,F4,433,24,0.5296,0.9709,0.6077,1.2202,0.3898,3.866,1.8748,8.4516,1.2196,0.9709,0.4867,8.0494,3.7736,3.4335,0.3315,0.0854
4,day1,mindfulness,all,all,F8,433,24,0.5487,0.979,0.6283,1.2841,0.4336,3.7059,1.951,7.9969,1.2835,0.979,0.5367,7.5666,2.6643,2.5519,0.2568,0.099
4,day1,mindfulness,all,all,FC5,433,24,0.6126,0.9834,0.685,1.4284,0.5058,3.187,2.0411,7.5033,1.4278,0.9834,0.649,7.1455,2.7806,2.6974,0.3929,0.1439
4,day1,mindfulness,all,all,FC2,433,24,0.5079,0.9698,0.6157,1.173,0.3686,4.0574,1.8637,8.4987,1.1724,0.9698,0.4992,8.7896,3.5373,3.477,0.406,0.0923
4,day1,mindfulness,all,all,FC6,433,24,0.551,0.979,0.6322,1.2842,0.4291,3.7403,1.9868,8.0626,1.2836,0.979,0.4618,5.7616,2.3572,2.1596,0.2409,0.069
4,day1,mindfulness,all,all,T7,433,24,0.6959,0.987,0.7577,1.6138,0.6266,2.6247,2.0986,6.7191,1.6132,0.987,0.8112,7.1383,2.5041,2.4851,0.4932,0.2702
4,day1,mindfulness,all,all,C3,433,24,0.5984,0.981,0.68,1.3945,0.4777,3.2897,1.9968,7.5631,1.3938,0.981,0.6989,7.0919,2.5842,2.6385,0.429,0.1319
4,day1,mindfulness,all,all,Cz,433,24,0.5535,0.9724,0.6463,1.269,0.4121,3.6624,1.9511,8.1478,1.2684,0.9724,0.4867,7.105,3.0262,3.7435,0.4527,0.0987
4,day1,mindfulness,all,all,CP5,433,24,0.6911,0.9864,0.7467,1.587,0.6071,2.6842,2.1038,6.9069,1.5863,0.9864,0.8986,6.4513,2.429,2.9032,0.4869,0.2266
4,day1,mindfulness,all,all,CP1,433,24,0.5846,0.9776,0.665,1.3549,0.4533,3.398,1.9985,7.8254,1.3543,0.9776,0.5491,6.6685,2.8306,4.1382,0.4809,0.1206
4,day1,mindfulness,all,all,CP2,433,24,0.5408,0.9741,0.616,1.2507,0.4031,3.7621,1.8969,8.2452,1.2502,0.9741,0.649,8.5773,2.6151,3.917,0.3974,0.0895
4,day1,mindfulness,all,all,CP6,433,24,0.579,0.9865,0.6466,1.3543,0.4697,3.5146,2.0589,7.7083,1.3537,0.9865,0.6615,5.6437,1.4812,1.4548,0.2069,0.0676
4,day1,mindfulness,all,all,P3,433,24,0.6661,0.9833,0.6945,1.519,0.5541,2.8762,2.1134,7.2612,1.5184,0.9833,0.7239,5.905,3.3283,5.3065,0.5463,0.18
4,day1,mindfulness,all,all,Pz,433,24,0.5317,0.9759,0.6177,1.2433,0.4019,3.8532,1.9087,8.2261,1.2427,0.9759,0.4743,9.6654,4.3648,6.1439,0.5002,0.1214
4,day1,mindfulness,all,all,P4,433,24,0.507,0.98,0.5754,1.1915,0.3847,4.1213,1.8465,8.4845,1.191,0.98,0.3869,13.2058,2.9143,3.8981,0.3471,0.0949
4,day1,mindfulness,all,all,P8,433,24,0.6042,0.9878,0.6665,1.4166,0.5246,3.3423,1.956,7.5266,1.416,0.9878,0.5491,6.005,1.8884,2.2781,0.2211,0.0902
4,day2,jhana,all,all,Fp1,369,24,0.7448,0.9771,0.7638,1.6337,0.6997,2.3335,2.1854,6.6629,1.6331,0.9771,0.986,8.3962,3.1104,2.7516,0.6679,0.5965
4,day2,jhana,all,all,Fpz,369,24,0.6989,0.9801,0.7184,1.5952,0.6176,2.5904,2.1064,6.9733,1.5946,0.9801,0.8237,7.7497,3.1198,2.7918,0.4252,0.3131
4,day2,jhana,all,all,Fp2,369,24,0.5988,0.9864,0.6429,1.3911,0.4946,3.3326,2.1254,7.7168,1.3905,0.9864,0.7363,7.1597,2.9098,2.613,0.2645,0.1191
4,day2,jhana,all,all,AF3,369,24,0.6531,0.9864,0.6989,1.5294,0.5701,2.8659,1.9905,7.272,1.5288,0.9864,0.8861,7.216,3.5047,2.9463,0.383,0.2017
4,day2,jhana,all,all,AF4,369,24,0.5651,0.9842,0.6248,1.3374,0.4572,3.5377,1.9157,7.962,1.3368,0.9842,0.5242,8.0987,3.276,2.8371,0.2759,0.1084
4,day2,jhana,all,all,F7,369,24,0.6495,0.9869,0.7028,1.5295,0.5766,2.8618,2.033,7.1838,1.5288,0.9869,0.6615,7.007,2.5816,2.4889,0.3604,0.2076
4,day2,jhana,all,all,F3,369,24,0.6465,0.9891,0.7005,1.5133,0.566,2.9437,1.989,7.3206,1.5126,0.9891,0.7363,6.6161,3.3145,2.7696,0.3802,0.1685
4,day2,jhana,all,all,Fz,369,24,0.5683,0.9818,0.6422,1.3302,0.4502,3.5589,1.9524,8.0481,1.3296,0.9818,0.4992,8.1623,4.0686,3.3253,0.3636,0.1126
4,day2,jhana,all,all,F4,369,24,0.5695,0.9839,0.6437,1.344,0.4598,3.5333,1.9256,7.9563,1.3434,0.9839,0.5491,6.1757,3.0388,2.662,0.2678,0.0895
4,day2,jhana,all,all,F8,369,24,0.582,0.9882,0.6434,1.3909,0.4959,3.3872,1.9529,7.6174,1.3903,0.9882,0.5367,5.5744,1.813,1.8034,0.1823,0.0872
4,day2,jhana,all,all,FC5,369,24,0.6472,0.992,0.7023,1.5312,0.5744,2.9284,2.0226,7.246,1.5306,0.992,0.6989,6.1669,2.2665,2.2347,0.3196,0.1275
4,day2,jhana,all,all,FC1,369,24,0.5913,0.984,0.6696,1.3889,0.4788,3.3553,1.9651,7.7718,1.3882,0.984,0.5242,6.5033,3.1244,2.8281,0.3735,0.1097
4,day2,jhana,all,all,FC2,369,24,0.5447,0.9819,0.6479,1.2832,0.4283,3.7808,1.9005,8.0187,1.2826,0.9819,0.5242,6.82,3.0952,2.7714,0.3365,0.0942
4,day2,jhana,all,all,FC6,369,24,0.5783,0.9892,0.6448,1.3736,0.4875,3.4941,1.9284,7.6771,1.3729,0.9892,0.6115,5.4389,1.8191,1.6886,0.2011,0.0749
4,day2,jhana,all,all,T7,369,24,0.7266,0.9922,0.7752,1.6873,0.7051,2.4106,2.1637,6.5136,1.6867,0.9922,0.8736,7.5532,2.2398,2.3664,0.4418,0.2954
4,day2,jhana,all,all,Cz,369,24,0.59,0.9827,0.6751,1.3778,0.4742,3.3816,1.9542,7.7263,1.3773,0.9827,0.5991,6.2548,2.561,2.5956,0.3838,0.1012
4,day2,jhana,all,all,C4,369,24,0.5885,0.9877,0.6698,1.3927,0.4943,3.4057,1.9409,7.5094,1.392,0.9877,0.624,5.5411,1.8416,1.6486,0.2671,0.084
4,day2,jhana,all,all,T8,369,24,0.6763,0.9887,0.728,1.5486,0.6742,2.625,2.1843,6.4372,1.5479,0.9887,0.4867,5.1196,0.8757,0.6193,0.2062,0.1578
4,day2,jhana,all,all,CP5,369,24,0.6881,0.9917,0.7349,1.6044,0.6209,2.7052,2.0473,6.9497,1.6037,0.9917,0.624,5.1074,1.7915,2.2099,0.3396,0.1423
4,day2,jhana,all,all,CP1,369,24,0.6068,0.9862,0.6872,1.4211,0.5007,3.2636,1.9928,7.4515,1.4205,0.9862,0.5991,6.4713,2.2333,2.5746,0.4,0.1141
4,day2,jhana,all,all,CP2,369,24,0.6122,0.9868,0.6876,1.439,0.5117,3.2134,1.9991,7.4239,1.4384,0.9868,0.4992,5.4865,1.8549,1.9666,0.3282,0.096
4,day2,jhana,all,all,CP6,369,24,0.6368,0.993,0.7104,1.5279,0.5929,2.9706,1.9743,6.8647,1.5273,0.993,0.5991,4.1411,0.9496,0.8337,0.1721,0.0814
4,day2,jhana,all,all,P7,369,24,0.747,0.9932,0.7842,1.7157,0.7176,2.3669,2.1565,6.558,1.715,0.9932,0.8986,4.8445,2.2152,2.9802,0.4292,0.2459
4,day2,jhana,all,all,P3,369,24,0.6325,0.9888,0.6981,1.4842,0.5383,3.0688,1.9763,7.295,1.4837,0.9888,0.6615,6.8088,2.2798,3.2819,0.4288,0.1422
4,day2,jhana,all,all,Pz,369,24,0.5713,0.9866,0.6272,1.3654,0.4774,3.5184,1.8858,7.676,1.3649,0.9866,0.5866,12.9007,2.4605,2.9992,0.3753,0.1186
4,day2,jhana,all,all,P4,369,24,0.6175,0.9908,0.6872,1.4711,0.5449,3.1253,1.9508,7.2213,1.4706,0.9908,0.6864,5.8441,1.6184,1.9742,0.27,0.1064
4,day2,jhana,all,all,P8,369,24,0.6358,0.9942,0.6927,1.5259,0.6022,2.9712,1.999,6.8732,1.5252,0.9942,0.4368,6.0102,1.247,1.4435,0.1844,0.1181
4,day2,jhana,all,all,POz,369,24,0.6533,0.9914,0.7131,1.5381,0.5909,2.952,2.0966,7.05,1.5375,0.9914,0.4867,7.7723,2.5915,3.2322,0.3817,0.1757
4,day2,jhana,all,all,O1,369,24,0.8809,0.9937,0.877,1.9119,1.0035,1.8313,2.3831,5.8541,1.9112,0.9937,0.9984,6.6624,2.2529,2.6737,0.7816,0.7928
4,day2,jhana,all,all,O2,369,24,0.7466,0.9908,0.8017,1.6892,0.7893,2.3823,2.3079,6.2155,1.6886,0.9908,0.7239,7.9641,1.7534,2.052,0.4772,0.4267
4,day2,mindfulness,all,all,Fp1,368,30,0.4147,0.9677,0.5325,0.939,0.2833,5.4415,1.7838,9.2973,0.9384,0.9677,0.287,21.2147,6.9083,4.0467,0.3238,0.0965
4,day2,mindfulness,all,all,Fpz,368,30,0.4607,0.9688,0.5501,1.0406,0.3318,4.7085,1.882,9.0707,1.0401,0.9688,0.3744,18.9303,6.94,4.1859,0.3188,0.1084
4,day2,mindfulness,all,all,Fp2,368,30,0.4468,0.9678,0.5355,0.999,0.3036,5.0351,1.8367,9.4072,0.9985,0.9678,0.2621,15.361,6.4238,3.8746,0.2637,0.0705
4,day2,mindfulness,all,all,AF3,368,30,0.4055,0.9629,0.5391,0.9049,0.2685,5.5907,1.735,9.5774,0.9044,0.9629,0.2371,18.8222,7.6221,4.5242,0.3602,0.0841
4,day2,mindfulness,all,all,AF4,368,30,0.416,0.9591,0.5222,0.9287,0.2763,5.3704,1.7754,9.7264,0.9282,0.9591,0.1997,18.895,6.9457,4.3057,0.2891,0.0677
4,day2,mindfulness,all,all,F7,368,30,0.3979,0.9733,0.5471,0.9168,0.2783,5.746,1.7337,9.1196,0.9163,0.9733,0.312,19.0129,6.4491,3.4809,0.3259,0.0992
4,day2,mindfulness,all,all,F3,368,30,0.4216,0.9633,0.5553,0.9427,0.2837,5.4119,1.7672,9.4477,0.9421,0.9633,0.2246,16.8551,7.217,4.2737,0.3741,0.0847
4,day2,mindfulness,all,all,Fz,368,30,0.4251,0.9567,0.5484,0.9443,0.281,5.1671,1.772,9.6711,0.9438,0.9567,0.1622,15.0736,7.9713,5.1191,0.3711,0.0735
4,day2,mindfulness,all,all,F4,368,30,0.4488,0.9592,0.5518,1.0014,0.3022,4.8962,1.8176,9.4512,1.0009,0.9592,0.2746,12.1218,6.8564,4.2103,0.2935,0.0651
4,day2,mindfulness,all,all,F8,368,30,0.4126,0.9697,0.528,0.924,0.2817,5.7133,1.7613,9.4057,0.9234,0.9697,0.2122,12.52,5.0782,2.7835,0.1881,0.0551
4,day2,mindfulness,all,all,FC5,368,30,0.428,0.9731,0.5614,0.9685,0.2974,5.4225,1.8177,8.9779,0.968,0.9731,0.2621,17.27,6.2467,3.3801,0.3613,0.0981
4,day2,mindfulness,all,all,FC1,368,30,0.4499,0.96,0.5763,1.006,0.3035,4.8954,1.8563,9.2233,1.0054,0.96,0.2496,13.6702,7.118,4.4064,0.4301,0.0903
4,day2,mindfulness,all,all,FC2,368,30,0.4407,0.9547,0.5596,0.9738,0.2925,4.989,1.8144,9.4894,0.9733,0.9547,0.2621,13.187,7.1643,4.428,0.3654,0.069
4,day2,mindfulness,all,all,FC6,368,30,0.4508,0.9686,0.5548,1.0121,0.3109,5.0198,1.8209,9.3058,1.0115,0.9686,0.2371,10.5382,5.2833,2.8361,0.2202,0.0518
4,day2,mindfulness,all,all,T7,368,30,0.5222,0.9814,0.6351,1.2458,0.4201,3.9436,1.8672,7.8921,1.2453,0.9814,0.287,15.2071,5.7351,3.1737,0.4473,0.2034
4,day2,mindfulness,all,all,Cz,368,30,0.4525,0.958,0.5757,1.0109,0.3064,4.8062,1.8271,9.2262,1.0104,0.958,0.2496,14.0134,6.4357,4.0722,0.4356,0.0817
4,day2,mindfulness,all,all,C4,368,30,0.483,0.9667,0.5827,1.0826,0.3376,4.5855,1.9068,9.0183,1.082,0.9667,0.2371,10.2481,5.5911,2.8251,0.3052,0.0658
4,day2,mindfulness,all,all,T8,368,30,0.4296,0.9808,0.535,0.9725,0.3125,5.5991,1.8657,9.0157,0.9719,0.9808,0.0874,12.5223,3.7336,1.1689,0.1241,0.0423
4,day2,mindfulness,all,all,CP5,368,30,0.5428,0.9801,0.637,1.2698,0.4277,3.8757,1.9093,8.0511,1.2692,0.9801,0.2496,12.3865,5.2855,3.2194,0.4065,0.1505
4,day2,mindfulness,all,all,CP1,368,30,0.4621,0.9673,0.5809,1.0576,0.3262,4.7592,1.7997,8.9721,1.0571,0.9673,0.1123,16.0227,5.8229,3.8726,0.4432,0.0961
4,day2,mindfulness,all,all,CP2,368,30,0.4665,0.966,0.5755,1.0535,0.3273,4.7664,1.9009,9.0218,1.0529,0.966,0.2746,13.9604,5.4315,3.1346,0.3601,0.0711
4,day2,mindfulness,all,all,CP6,368,30,0.4971,0.9796,0.581,1.1109,0.3825,4.8151,1.9381,8.7625,1.1103,0.9796,0.2371,11.6525,3.9164,1.5448,0.1756,0.0506
4,day2,mindfulness,all,all,P7,368,30,0.6461,0.9809,0.7126,1.4932,0.5648,2.8972,2.0372,7.2452,1.4926,0.9809,0.3245,11.1061,5.6107,3.9285,0.5806,0.345
4,day2,mindfulness,all,all,P3,368,30,0.51,0.9745,0.6063,1.1741,0.3794,4.243,1.8672,8.5646,1.1735,0.9745,0.4119,14.2999,5.9805,4.6141,0.4551,0.1256
4,day2,mindfulness,all,all,P4,368,30,0.4908,0.9742,0.5845,1.1201,0.3623,4.5943,1.8801,8.888,1.1195,0.9742,0.0874,11.1875,4.8198,2.8823,0.2675,0.0679
4,day2,mindfulness,all,all,P8,368,30,0.4673,0.9811,0.5596,1.0666,0.3591,4.9622,1.8921,8.8249,1.0661,0.9811,0.2496,14.1255,4.2524,1.8259,0.1862,0.0685
4,day2,mindfulness,all,all,POz,368,30,0.5426,0.9807,0.6125,1.2699,0.4403,3.9473,1.8747,8.3594,1.2693,0.9807,0.287,12.4254,6.0754,4.2734,0.3468,0.131
4,day2,mindfulness,all,all,Oz,368,30,0.6581,0.9894,0.7162,1.5257,0.6325,2.9457,2.0983,7.2315,1.5251,0.9894,0.3869,8.3663,4.7546,2.7183,0.3439,0.2381
4,day2,mindfulness,all,all,O2,368,30,0.6005,0.9869,0.6546,1.3911,0.5408,3.5423,1.9636,7.7573,1.3904,0.9869,0.287,13.2066,4.5891,2.4633,0.2848,0.1737
4,day3,jhana,all,all,Fp1,363,29,0.7462,0.9835,0.7623,1.6634,0.6858,2.4274,2.2907,6.7345,1.6627,0.9835,0.6739,9.1477,4.0764,3.2221,0.6436,0.4839
4,day3,jhana,all,all,Fpz,363,29,0.6833,0.9868,0.7088,1.571,0.6089,2.7948,2.1423,7.1247,1.5705,0.9868,0.6615,9.5266,3.9369,3.1463,0.4065,0.2323
4,day3,jhana,all,all,Fp2,363,29,0.6428,0.9905,0.6852,1.504,0.5705,3.0311,2.0564,7.3632,1.5034,0.9905,0.5367,8.5035,3.5645,2.8171,0.3279,0.151
4,day3,jhana,all,all,AF3,363,29,0.7016,0.9883,0.7451,1.6033,0.6492,2.6509,2.1487,7.0042,1.6026,0.9883,0.7987,8.6566,4.4943,3.4266,0.5221,0.3166
4,day3,jhana,all,all,AF4,363,29,0.658,0.9891,0.6922,1.5158,0.5748,2.965,2.1263,7.4383,1.5152,0.9891,0.5616,6.9108,3.9191,3.1068,0.3456,0.1437
4,day3,jhana,all,all,F7,363,29,0.6262,0.9893,0.698,1.4603,0.5565,3.2129,2.0347,7.2876,1.4596,0.9893,0.5367,11.1577,3.8374,2.9571,0.4289,0.2492
4,day3,jhana,all,all,F3,363,29,0.658,0.9903,0.7012,1.5328,0.5884,2.9269,2.0563,7.3298,1.5321,0.9903,0.6365,10.0906,4.5597,3.3409,0.4623,0.2017
4,day3,jhana,all,all,F4,363,29,0.6063,0.9881,0.6423,1.4295,0.5176,3.2362,1.9462,7.6964,1.4289,0.9881,0.4119,11.206,3.9945,2.9112,0.379,0.1468
4,day3,jhana,all,all,F8,363,29,0.6532,0.9903,0.6997,1.5295,0.6029,2.882,2.0551,7.0786,1.5288,0.9903,0.337,7.3642,2.4574,1.8849,0.301,0.1719
4,day3,jhana,all,all,FC5,363,29,0.7007,0.9915,0.7466,1.6148,0.6554,2.6934,2.1087,6.9876,1.6141,0.9915,0.4243,7.1274,3.42,2.8353,0.4241,0.2075
4,day3,jhana,all,all,FC1,363,29,0.6137,0.9878,0.6996,1.45,0.5308,3.1999,1.9689,7.5132,1.4494,0.9878,0.3869,8.5586,4.1715,3.2541,0.466,0.1642
4,day3,jhana,all,all,FC2,363,29,0.6305,0.9869,0.6938,1.475,0.5441,3.1074,1.975,7.4897,1.4743,0.9869,0.2995,8.0012,3.8027,3.0021,0.4356,0.1492
4,day3,jhana,all,all,T7,363,29,0.7904,0.9907,0.8142,1.7915,0.782,2.1459,2.1785,6.3229,1.7909,0.9907,0.6864,7.3801,3.3411,2.9501,0.5964,0.4215
4,day3,jhana,all,all,C3,363,29,0.6846,0.9898,0.7277,1.5723,0.6136,2.7992,2.0507,7.1462,1.5717,0.9898,0.4618,7.8475,3.1967,2.7063,0.4595,0.1846
4,day3,jhana,all,all,Cz,363,29,0.6553,0.9885,0.7055,1.512,0.5661,2.9825,2.0178,7.4009,1.5114,0.9885,0.337,8.6699,3.6641,3.1674,0.4929,0.1627
4,day3,jhana,all,all,C4,363,29,0.6443,0.9911,0.681,1.5302,0.5834,2.9048,2.0029,7.2195,1.5296,0.9911,0.5117,8.4731,2.421,1.8925,0.3456,0.136
4,day3,jhana,all,all,T8,363,29,0.7982,0.9823,0.8334,1.711,0.8537,1.9338,2.3419,6.0131,1.7103,0.9823,0.7863,5.1473,1.0053,0.7391,0.5191,0.4521
4,day3,jhana,all,all,CP5,363,29,0.7481,0.9924,0.7771,1.708,0.7079,2.4097,2.1223,6.6969,1.7074,0.9924,0.624,5.7887,2.8488,2.8989,0.4538,0.2287
